Time_an(us)	Tip_Prescribed(nm)	F_Analytical(nN)	F_DMA_F_Ge(nN)	F_Transient(nN)
1.2860000000	-4.9040626401	71.7144418036	-64.2183333100	-0.0000068805
1.2861666667	-4.9032969066	71.6343904477	-64.2183333101	-0.0000068234
1.2863333333	-4.9025276583	71.5542854587	-64.2183333102	-0.0000067668
1.2865000000	-4.9017548955	71.4741268684	-64.2183333103	-0.0000067106
1.2866666667	-4.9009786183	71.3939147085	-64.2183333104	-0.0000066549
1.2868333333	-4.9001988272	71.3136490104	-64.2183333104	-0.0000065997
1.2870000000	-4.8994155224	71.2333298061	-64.2183333105	-0.0000065449
1.2871666667	-4.8986287043	71.1529571271	-64.2183333106	-0.0000064906
1.2873333333	-4.8978383732	71.0725310052	-64.2183333107	-0.0000064367
1.2875000000	-4.8970445293	70.9920514721	-64.2183333108	-0.0000063833
1.2876666667	-4.8962471730	70.9115185597	-64.2183333108	-0.0000063303
1.2878333333	-4.8954463046	70.8309322998	-64.2183333109	-0.0000062778
1.2880000000	-4.8946419244	70.7502927241	-64.2183333110	-0.0000062257
1.2881666667	-4.8938340328	70.6695998644	-64.2183333111	-0.0000061741
1.2883333333	-4.8930226300	70.5888537528	-64.2183333112	-0.0000061228
1.2885000000	-4.8922077164	70.5080544209	-64.2183333112	-0.0000060720
1.2886666667	-4.8913892923	70.4272019008	-64.2183333113	-0.0000060216
1.2888333333	-4.8905673580	70.3462962243	-64.2183333114	-0.0000059716
1.2890000000	-4.8897419139	70.2653374235	-64.2183333115	-0.0000059221
1.2891666667	-4.8889129602	70.1843255302	-64.2183333116	-0.0000058729
1.2893333333	-4.8880804974	70.1032605764	-64.2183333116	-0.0000058242
1.2895000000	-4.8872445256	70.0221425942	-64.2183333117	-0.0000057759
1.2896666667	-4.8864050453	69.9409716156	-64.2183333118	-0.0000057279
1.2898333333	-4.8855620568	69.8597476726	-64.2183333119	-0.0000056804
1.2900000000	-4.8847155604	69.7784707973	-64.2183333120	-0.0000056333
1.2901666667	-4.8838655565	69.6971410219	-64.2183333121	-0.0000055865
1.2903333333	-4.8830120454	69.6157583783	-64.2183333121	-0.0000055402
1.2905000000	-4.8821550274	69.5343228987	-64.2183333122	-0.0000054942
1.2906666667	-4.8812945028	69.4528346153	-64.2183333123	-0.0000054486
1.2908333333	-4.8804304721	69.3712935603	-64.2183333124	-0.0000054034
1.2910000000	-4.8795629355	69.2896997659	-64.2183333125	-0.0000053585
1.2911666667	-4.8786918934	69.2080532642	-64.2183333125	-0.0000053141
1.2913333333	-4.8778173461	69.1263540875	-64.2183333126	-0.0000052700
1.2915000000	-4.8769392940	69.0446022681	-64.2183333127	-0.0000052262
1.2916666667	-4.8760577375	68.9627978382	-64.2183333128	-0.0000051829
1.2918333333	-4.8751726768	68.8809408301	-64.2183333129	-0.0000051398
1.2920000000	-4.8742841123	68.7990312762	-64.2183333130	-0.0000050972
1.2921666667	-4.8733920444	68.7170692088	-64.2183333130	-0.0000050549
1.2923333333	-4.8724964735	68.6350546603	-64.2183333131	-0.0000050129
1.2925000000	-4.8715973998	68.5529876630	-64.2183333132	-0.0000049713
1.2926666667	-4.8706948237	68.4708682493	-64.2183333133	-0.0000049301
1.2928333333	-4.8697887456	68.3886964517	-64.2183333134	-0.0000048892
1.2930000000	-4.8688791659	68.3064723026	-64.2183333134	-0.0000048486
1.2931666667	-4.8679660849	68.2241958345	-64.2183333135	-0.0000048084
1.2933333333	-4.8670495030	68.1418670798	-64.2183333136	-0.0000047685
1.2935000000	-4.8661294204	68.0594860711	-64.2183333137	-0.0000047289
1.2936666667	-4.8652058377	67.9770528408	-64.2183333138	-0.0000046896
1.2938333333	-4.8642787552	67.8945674216	-64.2183333139	-0.0000046507
1.2940000000	-4.8633481731	67.8120298460	-64.2183333139	-0.0000046121
1.2941666667	-4.8624140920	67.7294401465	-64.2183333140	-0.0000045738
1.2943333333	-4.8614765121	67.6467983558	-64.2183333141	-0.0000045359
1.2945000000	-4.8605354338	67.5641045066	-64.2183333142	-0.0000044983
1.2946666667	-4.8595908575	67.4813586314	-64.2183333143	-0.0000044609
1.2948333333	-4.8586427837	67.3985607630	-64.2183333144	-0.0000044239
1.2950000000	-4.8576912125	67.3157109340	-64.2183333144	-0.0000043872
1.2951666667	-4.8567361445	67.2328091771	-64.2183333145	-0.0000043508
1.2953333333	-4.8557775800	67.1498555251	-64.2183333146	-0.0000043147
1.2955000000	-4.8548155193	67.0668500107	-64.2183333147	-0.0000042789
1.2956666667	-4.8538499630	66.9837926667	-64.2183333148	-0.0000042434
1.2958333333	-4.8528809112	66.9006835259	-64.2183333149	-0.0000042081
1.2960000000	-4.8519083645	66.8175226211	-64.2183333149	-0.0000041732
1.2961666667	-4.8509323232	66.7343099851	-64.2183333150	-0.0000041386
1.2963333333	-4.8499527877	66.6510456507	-64.2183333151	-0.0000041042
1.2965000000	-4.8489697584	66.5677296510	-64.2183333152	-0.0000040702
1.2966666667	-4.8479832356	66.4843620187	-64.2183333153	-0.0000040364
1.2968333333	-4.8469932198	66.4009427867	-64.2183333154	-0.0000040029
1.2970000000	-4.8459997113	66.3174719881	-64.2183333154	-0.0000039697
1.2971666667	-4.8450027106	66.2339496557	-64.2183333155	-0.0000039367
1.2973333333	-4.8440022180	66.1503758225	-64.2183333156	-0.0000039041
1.2975000000	-4.8429982339	66.0667505216	-64.2183333157	-0.0000038717
1.2976666667	-4.8419907588	65.9830737859	-64.2183333158	-0.0000038396
1.2978333333	-4.8409797930	65.8993456485	-64.2183333159	-0.0000038077
1.2980000000	-4.8399653369	65.8155661424	-64.2183333159	-0.0000037761
1.2981666667	-4.8389473909	65.7317353007	-64.2183333160	-0.0000037448
1.2983333333	-4.8379259554	65.6478531565	-64.2183333161	-0.0000037137
1.2985000000	-4.8369010309	65.5639197430	-64.2183333162	-0.0000036829
1.2986666667	-4.8358726177	65.4799350932	-64.2183333163	-0.0000036523
1.2988333333	-4.8348407162	65.3958992404	-64.2183333164	-0.0000036220
1.2990000000	-4.8338053269	65.3118122176	-64.2183333164	-0.0000035919
1.2991666667	-4.8327664502	65.2276740582	-64.2183333165	-0.0000035621
1.2993333333	-4.8317240864	65.1434847953	-64.2183333166	-0.0000035326
1.2995000000	-4.8306782360	65.0592444621	-64.2183333167	-0.0000035032
1.2996666667	-4.8296288993	64.9749530919	-64.2183333168	-0.0000034742
1.2998333333	-4.8285760769	64.8906107180	-64.2183333169	-0.0000034453
1.3000000000	-4.8275197691	64.8062173738	-64.2183333169	-0.0000034167
1.3001666667	-4.8264599763	64.7217730924	-64.2183333170	-0.0000033884
1.3003333333	-4.8253966990	64.6372779073	-64.2183333171	-0.0000033603
1.3005000000	-4.8243299375	64.5527318518	-64.2183333172	-0.0000033324
1.3006666667	-4.8232596924	64.4681349593	-64.2183333173	-0.0000033047
1.3008333333	-4.8221859639	64.3834872632	-64.2183333174	-0.0000032773
1.3010000000	-4.8211087526	64.2987887969	-64.2183333175	-0.0000032501
1.3011666667	-4.8200280589	64.2140395938	-64.2183333175	-0.0000032231
1.3013333333	-4.8189438832	64.1292396874	-64.2183333176	-0.0000031964
1.3015000000	-4.8178562258	64.0443891113	-64.2183333177	-0.0000031699
1.3016666667	-4.8167650874	63.9594878988	-64.2183333178	-0.0000031436
1.3018333333	-4.8156704682	63.8745360835	-64.2183333179	-0.0000031175
1.3020000000	-4.8145723687	63.7895336990	-64.2183333180	-0.0000030916
1.3021666667	-4.8134707894	63.7044807788	-64.2183333180	-0.0000030659
1.3023333333	-4.8123657306	63.6193773564	-64.2183333181	-0.0000030405
1.3025000000	-4.8112571929	63.5342234656	-64.2183333182	-0.0000030153
1.3026666667	-4.8101451766	63.4490191398	-64.2183333183	-0.0000029902
1.3028333333	-4.8090296822	63.3637644128	-64.2183333184	-0.0000029654
1.3030000000	-4.8079107102	63.2784593182	-64.2183333185	-0.0000029408
1.3031666667	-4.8067882609	63.1931038897	-64.2183333186	-0.0000029164
1.3033333333	-4.8056623349	63.1076981609	-64.2183333186	-0.0000028922
1.3035000000	-4.8045329325	63.0222421657	-64.2183333187	-0.0000028682
1.3036666667	-4.8034000542	62.9367359377	-64.2183333188	-0.0000028444
1.3038333333	-4.8022637005	62.8511795106	-64.2183333189	-0.0000028208
1.3040000000	-4.8011238718	62.7655729184	-64.2183333190	-0.0000027974
1.3041666667	-4.7999805685	62.6799161947	-64.2183333191	-0.0000027742
1.3043333333	-4.7988337912	62.5942093734	-64.2183333192	-0.0000027512
1.3045000000	-4.7976835402	62.5084524883	-64.2183333192	-0.0000027283
1.3046666667	-4.7965298160	62.4226455734	-64.2183333193	-0.0000027057
1.3048333333	-4.7953726191	62.3367886623	-64.2183333194	-0.0000026832
1.3050000000	-4.7942119499	62.2508817892	-64.2183333195	-0.0000026610
1.3051666667	-4.7930478089	62.1649249877	-64.2183333196	-0.0000026389
1.3053333333	-4.7918801966	62.0789182921	-64.2183333197	-0.0000026170
1.3055000000	-4.7907091133	61.9928617360	-64.2183333198	-0.0000025953
1.3056666667	-4.7895345596	61.9067553536	-64.2183333198	-0.0000025737
1.3058333333	-4.7883565360	61.8205991789	-64.2183333199	-0.0000025524
1.3060000000	-4.7871750428	61.7343932457	-64.2183333200	-0.0000025312
1.3061666667	-4.7859900806	61.6481375883	-64.2183333201	-0.0000025102
1.3063333333	-4.7848016499	61.5618322406	-64.2183333202	-0.0000024894
1.3065000000	-4.7836097510	61.4754772367	-64.2183333203	-0.0000024687
1.3066666667	-4.7824143845	61.3890726107	-64.2183333204	-0.0000024482
1.3068333333	-4.7812155509	61.3026183967	-64.2183333204	-0.0000024279
1.3070000000	-4.7800132505	61.2161146289	-64.2183333205	-0.0000024077
1.3071666667	-4.7788074840	61.1295613414	-64.2183333206	-0.0000023878
1.3073333333	-4.7775982517	61.0429585683	-64.2183333207	-0.0000023679
1.3075000000	-4.7763855542	60.9563063439	-64.2183333208	-0.0000023483
1.3076666667	-4.7751693919	60.8696047024	-64.2183333209	-0.0000023288
1.3078333333	-4.7739497652	60.7828536779	-64.2183333210	-0.0000023095
1.3080000000	-4.7727266748	60.6960533049	-64.2183333211	-0.0000022903
1.3081666667	-4.7715001210	60.6092036174	-64.2183333211	-0.0000022713
1.3083333333	-4.7702701044	60.5223046498	-64.2183333212	-0.0000022525
1.3085000000	-4.7690366255	60.4353564365	-64.2183333213	-0.0000022338
1.3086666667	-4.7677996846	60.3483590117	-64.2183333214	-0.0000022152
1.3088333333	-4.7665592824	60.2613124098	-64.2183333215	-0.0000021968
1.3090000000	-4.7653154192	60.1742166651	-64.2183333216	-0.0000021786
1.3091666667	-4.7640680957	60.0870718121	-64.2183333217	-0.0000021605
1.3093333333	-4.7628173122	59.9998778851	-64.2183333218	-0.0000021426
1.3095000000	-4.7615630693	59.9126349186	-64.2183333218	-0.0000021248
1.3096666667	-4.7603053675	59.8253429470	-64.2183333219	-0.0000021072
1.3098333333	-4.7590442073	59.7380020048	-64.2183333220	-0.0000020897
1.3100000000	-4.7577795891	59.6506121264	-64.2183333221	-0.0000020724
1.3101666667	-4.7565115135	59.5631733464	-64.2183333222	-0.0000020552
1.3103333333	-4.7552399810	59.4756856993	-64.2183333223	-0.0000020381
1.3105000000	-4.7539649920	59.3881492196	-64.2183333224	-0.0000020212
1.3106666667	-4.7526865471	59.3005639418	-64.2183333225	-0.0000020044
1.3108333333	-4.7514046468	59.2129299007	-64.2183333225	-0.0000019878
1.3110000000	-4.7501192916	59.1252471306	-64.2183333226	-0.0000019713
1.3111666667	-4.7488304819	59.0375156664	-64.2183333227	-0.0000019549
1.3113333333	-4.7475382184	58.9497355425	-64.2183333228	-0.0000019387
1.3115000000	-4.7462425015	58.8619067937	-64.2183333229	-0.0000019226
1.3116666667	-4.7449433316	58.7740294547	-64.2183333230	-0.0000019067
1.3118333333	-4.7436407095	58.6861035600	-64.2183333231	-0.0000018908
1.3120000000	-4.7423346354	58.5981291446	-64.2183333232	-0.0000018751
1.3121666667	-4.7410251101	58.5101062430	-64.2183333232	-0.0000018596
1.3123333333	-4.7397121339	58.4220348900	-64.2183333233	-0.0000018442
1.3125000000	-4.7383957074	58.3339151204	-64.2183333234	-0.0000018289
1.3126666667	-4.7370758312	58.2457469690	-64.2183333235	-0.0000018137
1.3128333333	-4.7357525057	58.1575304706	-64.2183333236	-0.0000017986
1.3130000000	-4.7344257314	58.0692656600	-64.2183333237	-0.0000017837
1.3131666667	-4.7330955089	57.9809525721	-64.2183333238	-0.0000017689
1.3133333333	-4.7317618388	57.8925912417	-64.2183333239	-0.0000017542
1.3135000000	-4.7304247215	57.8041817037	-64.2183333239	-0.0000017397
1.3136666667	-4.7290841575	57.7157239931	-64.2183333240	-0.0000017252
1.3138333333	-4.7277401475	57.6272181447	-64.2183333241	-0.0000017109
1.3140000000	-4.7263926918	57.5386641935	-64.2183333242	-0.0000016967
1.3141666667	-4.7250417912	57.4500621744	-64.2183333243	-0.0000016826
1.3143333333	-4.7236874460	57.3614121225	-64.2183333244	-0.0000016687
1.3145000000	-4.7223296568	57.2727140727	-64.2183333245	-0.0000016548
1.3146666667	-4.7209684243	57.1839680600	-64.2183333246	-0.0000016411
1.3148333333	-4.7196037488	57.0951741195	-64.2183333247	-0.0000016275
1.3150000000	-4.7182356309	57.0063322862	-64.2183333247	-0.0000016140
1.3151666667	-4.7168640713	56.9174425953	-64.2183333248	-0.0000016006
1.3153333333	-4.7154890703	56.8285050818	-64.2183333249	-0.0000015873
1.3155000000	-4.7141106286	56.7395197807	-64.2183333250	-0.0000015741
1.3156666667	-4.7127287467	56.6504867273	-64.2183333251	-0.0000015610
1.3158333333	-4.7113434252	56.5614059567	-64.2183333252	-0.0000015481
1.3160000000	-4.7099546646	56.4722775041	-64.2183333253	-0.0000015352
1.3161666667	-4.7085624654	56.3831014046	-64.2183333254	-0.0000015225
1.3163333333	-4.7071668282	56.2938776935	-64.2183333255	-0.0000015099
1.3165000000	-4.7057677536	56.2046064060	-64.2183333255	-0.0000014973
1.3166666667	-4.7043652420	56.1152875773	-64.2183333256	-0.0000014849
1.3168333333	-4.7029592942	56.0259212427	-64.2183333257	-0.0000014726
1.3170000000	-4.7015499105	55.9365074374	-64.2183333258	-0.0000014604
1.3171666667	-4.7001370916	55.8470461968	-64.2183333259	-0.0000014482
1.3173333333	-4.6987208380	55.7575375562	-64.2183333260	-0.0000014362
1.3175000000	-4.6973011503	55.6679815510	-64.2183333261	-0.0000014243
1.3176666667	-4.6958780291	55.5783782164	-64.2183333262	-0.0000014125
1.3178333333	-4.6944514748	55.4887275878	-64.2183333263	-0.0000014008
1.3180000000	-4.6930214881	55.3990297008	-64.2183333264	-0.0000013891
1.3181666667	-4.6915880696	55.3092845905	-64.2183333264	-0.0000013776
1.3183333333	-4.6901512197	55.2194922926	-64.2183333265	-0.0000013662
1.3185000000	-4.6887109391	55.1296528424	-64.2183333266	-0.0000013548
1.3186666667	-4.6872672284	55.0397662755	-64.2183333267	-0.0000013436
1.3188333333	-4.6858200881	54.9498326272	-64.2183333268	-0.0000013325
1.3190000000	-4.6843695187	54.8598519331	-64.2183333269	-0.0000013214
1.3191666667	-4.6829155209	54.7698242288	-64.2183333270	-0.0000013104
1.3193333333	-4.6814580952	54.6797495497	-64.2183333271	-0.0000012996
1.3195000000	-4.6799972422	54.5896279315	-64.2183333272	-0.0000012888
1.3196666667	-4.6785329624	54.4994594096	-64.2183333273	-0.0000012781
1.3198333333	-4.6770652566	54.4092440198	-64.2183333273	-0.0000012675
1.3200000000	-4.6755941251	54.3189817976	-64.2183333274	-0.0000012570
1.3201666667	-4.6741195687	54.2286727786	-64.2183333275	-0.0000012465
1.3203333333	-4.6726415879	54.1383169986	-64.2183333276	-0.0000012362
1.3205000000	-4.6711601832	54.0479144931	-64.2183333277	-0.0000012259
1.3206666667	-4.6696753553	53.9574652979	-64.2183333278	-0.0000012157
1.3208333333	-4.6681871048	53.8669694487	-64.2183333279	-0.0000012057
1.3210000000	-4.6666954322	53.7764269812	-64.2183333280	-0.0000011956
1.3211666667	-4.6652003381	53.6858379312	-64.2183333281	-0.0000011857
1.3213333333	-4.6637018231	53.5952023344	-64.2183333282	-0.0000011759
1.3215000000	-4.6621998879	53.5045202265	-64.2183333282	-0.0000011661
1.3216666667	-4.6606945329	53.4137916435	-64.2183333283	-0.0000011565
1.3218333333	-4.6591857589	53.3230166211	-64.2183333284	-0.0000011469
1.3220000000	-4.6576735663	53.2321951951	-64.2183333285	-0.0000011373
1.3221666667	-4.6561579558	53.1413274015	-64.2183333286	-0.0000011279
1.3223333333	-4.6546389280	53.0504132760	-64.2183333287	-0.0000011185
1.3225000000	-4.6531164835	52.9594528547	-64.2183333288	-0.0000011093
1.3226666667	-4.6515906229	52.8684461733	-64.2183333289	-0.0000011000
1.3228333333	-4.6500613468	52.7773932678	-64.2183333290	-0.0000010909
1.3230000000	-4.6485286557	52.6862941742	-64.2183333291	-0.0000010819
1.3231666667	-4.6469925504	52.5951489284	-64.2183333292	-0.0000010729
1.3233333333	-4.6454530313	52.5039575665	-64.2183333292	-0.0000010640
1.3235000000	-4.6439100992	52.4127201243	-64.2183333293	-0.0000010552
1.3236666667	-4.6423637546	52.3214366380	-64.2183333294	-0.0000010464
1.3238333333	-4.6408139981	52.2301071435	-64.2183333295	-0.0000010377
1.3240000000	-4.6392608304	52.1387316770	-64.2183333296	-0.0000010291
1.3241666667	-4.6377042520	52.0473102745	-64.2183333297	-0.0000010206
1.3243333333	-4.6361442636	51.9558429721	-64.2183333298	-0.0000010121
1.3245000000	-4.6345808658	51.8643298059	-64.2183333299	-0.0000010037
1.3246666667	-4.6330140592	51.7727708120	-64.2183333300	-0.0000009954
1.3248333333	-4.6314438444	51.6811660266	-64.2183333301	-0.0000009871
1.3250000000	-4.6298702221	51.5895154858	-64.2183333302	-0.0000009789
1.3251666667	-4.6282931928	51.4978192259	-64.2183333303	-0.0000009708
1.3253333333	-4.6267127572	51.4060772830	-64.2183333303	-0.0000009627
1.3255000000	-4.6251289159	51.3142896933	-64.2183333304	-0.0000009547
1.3256666667	-4.6235416695	51.2224564931	-64.2183333305	-0.0000009468
1.3258333333	-4.6219510188	51.1305777187	-64.2183333306	-0.0000009390
1.3260000000	-4.6203569642	51.0386534062	-64.2183333307	-0.0000009312
1.3261666667	-4.6187595064	50.9466835921	-64.2183333308	-0.0000009234
1.3263333333	-4.6171586460	50.8546683126	-64.2183333309	-0.0000009158
1.3265000000	-4.6155543838	50.7626076040	-64.2183333310	-0.0000009082
1.3266666667	-4.6139467203	50.6705015027	-64.2183333311	-0.0000009006
1.3268333333	-4.6123356561	50.5783500451	-64.2183333312	-0.0000008932
1.3270000000	-4.6107211919	50.4861532674	-64.2183333313	-0.0000008858
1.3271666667	-4.6091033283	50.3939112062	-64.2183333314	-0.0000008784
1.3273333333	-4.6074820660	50.3016238979	-64.2183333315	-0.0000008711
1.3275000000	-4.6058574056	50.2092913788	-64.2183333315	-0.0000008639
1.3276666667	-4.6042293478	50.1169136854	-64.2183333316	-0.0000008567
1.3278333333	-4.6025978931	50.0244908542	-64.2183333317	-0.0000008496
1.3280000000	-4.6009630422	49.9320229218	-64.2183333318	-0.0000008426
1.3281666667	-4.5993247959	49.8395099245	-64.2183333319	-0.0000008356
1.3283333333	-4.5976831546	49.7469518989	-64.2183333320	-0.0000008286
1.3285000000	-4.5960381192	49.6543488815	-64.2183333321	-0.0000008218
1.3286666667	-4.5943896901	49.5617009090	-64.2183333322	-0.0000008149
1.3288333333	-4.5927378681	49.4690080179	-64.2183333323	-0.0000008082
1.3290000000	-4.5910826539	49.3762702447	-64.2183333324	-0.0000008015
1.3291666667	-4.5894240480	49.2834876262	-64.2183333325	-0.0000007948
1.3293333333	-4.5877620511	49.1906601988	-64.2183333326	-0.0000007882
1.3295000000	-4.5860966640	49.0977879994	-64.2183333327	-0.0000007817
1.3296666667	-4.5844278871	49.0048710644	-64.2183333327	-0.0000007752
1.3298333333	-4.5827557213	48.9119094307	-64.2183333328	-0.0000007688
1.3300000000	-4.5810801672	48.8189031349	-64.2183333329	-0.0000007624
1.3301666667	-4.5794012254	48.7258522137	-64.2183333330	-0.0000007561
1.3303333333	-4.5777188965	48.6327567040	-64.2183333331	-0.0000007498
1.3305000000	-4.5760331813	48.5396166423	-64.2183333332	-0.0000007436
1.3306666667	-4.5743440805	48.4464320655	-64.2183333333	-0.0000007374
1.3308333333	-4.5726515946	48.3532030104	-64.2183333334	-0.0000007313
1.3310000000	-4.5709557244	48.2599295138	-64.2183333335	-0.0000007252
1.3311666667	-4.5692564704	48.1666116125	-64.2183333336	-0.0000007192
1.3313333333	-4.5675538335	48.0732493434	-64.2183333337	-0.0000007132
1.3315000000	-4.5658478143	47.9798427433	-64.2183333338	-0.0000007073
1.3316666667	-4.5641384134	47.8863918491	-64.2183333339	-0.0000007014
1.3318333333	-4.5624256315	47.7928966976	-64.2183333340	-0.0000006956
1.3320000000	-4.5607094693	47.6993573258	-64.2183333341	-0.0000006898
1.3321666667	-4.5589899274	47.6057737707	-64.2183333341	-0.0000006841
1.3323333333	-4.5572670066	47.5121460691	-64.2183333342	-0.0000006784
1.3325000000	-4.5555407076	47.4184742581	-64.2183333343	-0.0000006728
1.3326666667	-4.5538110309	47.3247583745	-64.2183333344	-0.0000006672
1.3328333333	-4.5520779774	47.2309984555	-64.2183333345	-0.0000006617
1.3330000000	-4.5503415476	47.1371945380	-64.2183333346	-0.0000006562
1.3331666667	-4.5486017422	47.0433466591	-64.2183333347	-0.0000006507
1.3333333333	-4.5468585620	46.9494548557	-64.2183333348	-0.0000006453
1.3335000000	-4.5451120077	46.8555191650	-64.2183333349	-0.0000006400
1.3336666667	-4.5433620799	46.7615396241	-64.2183333350	-0.0000006347
1.3338333333	-4.5416087793	46.6675162701	-64.2183333351	-0.0000006294
1.3340000000	-4.5398521066	46.5734491400	-64.2183333352	-0.0000006242
1.3341666667	-4.5380920625	46.4793382710	-64.2183333353	-0.0000006190
1.3343333333	-4.5363286477	46.3851837003	-64.2183333354	-0.0000006139
1.3345000000	-4.5345618629	46.2909854651	-64.2183333355	-0.0000006088
1.3346666667	-4.5327917087	46.1967436024	-64.2183333356	-0.0000006037
1.3348333333	-4.5310181860	46.1024581497	-64.2183333356	-0.0000005987
1.3350000000	-4.5292412954	46.0081291439	-64.2183333357	-0.0000005937
1.3351666667	-4.5274610375	45.9137566225	-64.2183333358	-0.0000005888
1.3353333333	-4.5256774132	45.8193406226	-64.2183333359	-0.0000005839
1.3355000000	-4.5238904230	45.7248811815	-64.2183333360	-0.0000005791
1.3356666667	-4.5221000678	45.6303783366	-64.2183333361	-0.0000005743
1.3358333333	-4.5203063481	45.5358321251	-64.2183333362	-0.0000005695
1.3360000000	-4.5185092648	45.4412425843	-64.2183333363	-0.0000005648
1.3361666667	-4.5167088185	45.3466097517	-64.2183333364	-0.0000005601
1.3363333333	-4.5149050099	45.2519336645	-64.2183333365	-0.0000005554
1.3365000000	-4.5130978398	45.1572143601	-64.2183333366	-0.0000005508
1.3366666667	-4.5112873089	45.0624518760	-64.2183333367	-0.0000005463
1.3368333333	-4.5094734178	44.9676462495	-64.2183333368	-0.0000005417
1.3370000000	-4.5076561673	44.8727975180	-64.2183333369	-0.0000005372
1.3371666667	-4.5058355582	44.7779057191	-64.2183333370	-0.0000005328
1.3373333333	-4.5040115910	44.6829708902	-64.2183333371	-0.0000005284
1.3375000000	-4.5021842667	44.5879930687	-64.2183333372	-0.0000005240
1.3376666667	-4.5003535857	44.4929722921	-64.2183333373	-0.0000005196
1.3378333333	-4.4985195490	44.3979085980	-64.2183333374	-0.0000005153
1.3380000000	-4.4966821572	44.3028020239	-64.2183333374	-0.0000005110
1.3381666667	-4.4948414111	44.2076526074	-64.2183333375	-0.0000005068
1.3383333333	-4.4929973113	44.1124603859	-64.2183333376	-0.0000005026
1.3385000000	-4.4911498586	44.0172253972	-64.2183333377	-0.0000004984
1.3386666667	-4.4892990538	43.9219476787	-64.2183333378	-0.0000004943
1.3388333333	-4.4874448975	43.8266272681	-64.2183333379	-0.0000004902
1.3390000000	-4.4855873905	43.7312642030	-64.2183333380	-0.0000004861
1.3391666667	-4.4837265335	43.6358585211	-64.2183333381	-0.0000004821
1.3393333333	-4.4818623273	43.5404102601	-64.2183333382	-0.0000004781
1.3395000000	-4.4799947726	43.4449194575	-64.2183333383	-0.0000004741
1.3396666667	-4.4781238701	43.3493861512	-64.2183333384	-0.0000004702
1.3398333333	-4.4762496206	43.2538103788	-64.2183333385	-0.0000004663
1.3400000000	-4.4743720248	43.1581921781	-64.2183333386	-0.0000004624
1.3401666667	-4.4724910834	43.0625315868	-64.2183333387	-0.0000004586
1.3403333333	-4.4706067972	42.9668286427	-64.2183333388	-0.0000004548
1.3405000000	-4.4687191670	42.8710833836	-64.2183333389	-0.0000004510
1.3406666667	-4.4668281935	42.7752958472	-64.2183333390	-0.0000004472
1.3408333333	-4.4649338774	42.6794660714	-64.2183333391	-0.0000004435
1.3410000000	-4.4630362194	42.5835940940	-64.2183333392	-0.0000004399
1.3411666667	-4.4611352204	42.4876799528	-64.2183333393	-0.0000004362
1.3413333333	-4.4592308811	42.3917236858	-64.2183333394	-0.0000004326
1.3415000000	-4.4573232022	42.2957253308	-64.2183333395	-0.0000004290
1.3416666667	-4.4554121845	42.1996849257	-64.2183333396	-0.0000004254
1.3418333333	-4.4534978287	42.1036025084	-64.2183333396	-0.0000004219
1.3420000000	-4.4515801357	42.0074781169	-64.2183333397	-0.0000004184
1.3421666667	-4.4496591060	41.9113117891	-64.2183333398	-0.0000004149
1.3423333333	-4.4477347406	41.8151035629	-64.2183333399	-0.0000004115
1.3425000000	-4.4458070401	41.7188534764	-64.2183333400	-0.0000004081
1.3426666667	-4.4438760054	41.6225615676	-64.2183333401	-0.0000004047
1.3428333333	-4.4419416372	41.5262278744	-64.2183333402	-0.0000004013
1.3430000000	-4.4400039362	41.4298524349	-64.2183333403	-0.0000003980
1.3431666667	-4.4380629032	41.3334352871	-64.2183333404	-0.0000003947
1.3433333333	-4.4361185391	41.2369764692	-64.2183333405	-0.0000003914
1.3435000000	-4.4341708445	41.1404760191	-64.2183333406	-0.0000003882
1.3436666667	-4.4322198202	41.0439339750	-64.2183333407	-0.0000003849
1.3438333333	-4.4302654670	40.9473503750	-64.2183333408	-0.0000003818
1.3440000000	-4.4283077856	40.8507252573	-64.2183333409	-0.0000003786
1.3441666667	-4.4263467769	40.7540586599	-64.2183333410	-0.0000003754
1.3443333333	-4.4243824416	40.6573506211	-64.2183333411	-0.0000003723
1.3445000000	-4.4224147805	40.5606011789	-64.2183333412	-0.0000003692
1.3446666667	-4.4204437944	40.4638103717	-64.2183333413	-0.0000003662
1.3448333333	-4.4184694840	40.3669782376	-64.2183333414	-0.0000003631
1.3450000000	-4.4164918501	40.2701048148	-64.2183333415	-0.0000003601
1.3451666667	-4.4145108935	40.1731901417	-64.2183333416	-0.0000003571
1.3453333333	-4.4125266151	40.0762342564	-64.2183333417	-0.0000003542
1.3455000000	-4.4105390154	39.9792371972	-64.2183333418	-0.0000003512
1.3456666667	-4.4085480955	39.8821990025	-64.2183333419	-0.0000003483
1.3458333333	-4.4065538559	39.7851197104	-64.2183333420	-0.0000003454
1.3460000000	-4.4045562976	39.6879993595	-64.2183333421	-0.0000003426
1.3461666667	-4.4025554213	39.5908379879	-64.2183333422	-0.0000003397
1.3463333333	-4.4005512279	39.4936356342	-64.2183333423	-0.0000003369
1.3465000000	-4.3985437180	39.3963923365	-64.2183333424	-0.0000003341
1.3466666667	-4.3965328925	39.2991081334	-64.2183333425	-0.0000003313
1.3468333333	-4.3945187522	39.2017830632	-64.2183333426	-0.0000003286
